Lékarskô mandagòra (Mandragora officinarum L.) - <extra_id_0> roscëna z rodzëznë lilkòwatëch (Solanaceae).	<extra_id_0> to je wielelatnô <extra_id_1>
W pińcdzesątich latach <extra_id_0> Kaszëbów wëwanożiło do Kanadë, dze zamieszkalë m. jin.	<extra_id_0> XIX stalaca wiele <extra_id_1>
Òne służą Bògù w <extra_id_0> na zemi.	<extra_id_0> niebie i lëdzom <extra_id_1>
Gôdô głôdkò pò francuskù, miemieckù, ruskù i szpańskù i wiele rézuje <extra_id_0> Wschòdze i Africe.	<extra_id_0> pò Eùropie, Blisczim <extra_id_1>
Òbserwëje sã tendencëjã do <extra_id_0> na skùtk dzejaniégò nôtëralnich jak ë antropògenicznëch czinników.	<extra_id_0> ji ùprôszczaniégò, równo <extra_id_1>
Je nôstarszą <extra_id_0> przenosną, metalową knéżką.	<extra_id_0> na swiece, zretaną, <extra_id_1>
Smòczk - (Turdus merula) – to je strzédny <extra_id_0> drózdowatëch.	<extra_id_0> ptôch z rodzëznë <extra_id_1>
Pierszim człowiekiem, ò chtërnëm mòżna pòwiedzec, że ręzowôł na pòkładze fligera, <extra_id_0> (1841–1925),chtërën wzniósł sã maszëną napãdzaną silnikiem parowëm.	<extra_id_0> béł Clément Ader <extra_id_1>
Dzys lëdze <extra_id_0> chójkã Tuszkòwskô Matka.	<extra_id_0> mówią na tã <extra_id_1>
Bòcónë òdlatiwają grëpama <extra_id_0> przëlôtiwają w strumiannikù i łżekwiôce.	<extra_id_0> w zélnikù, a <extra_id_1>
Czedë miôł 21 lat, wzął <extra_id_0> miãdzy Asëżem a Perudżią.	<extra_id_0> ùdzyl w wòjnie <extra_id_1>
Gwiôzdor pòjôwiô sã na Wilëjã Gòdów, przëchôdô do <extra_id_0> z pôcérza, grzécznym dôwô darënczi a nielósym rózgã.	<extra_id_0> môłëch dzecy, pitô <extra_id_1>
Dali mùszôłbë rozważëc òbsadzenié <extra_id_0> nie są òbjãté regiónalizacją semieniową.	<extra_id_0> zortama drzewów, co <extra_id_1>
Epitaph je samòstójną platową <extra_id_0> w Kalifòrnijë.	<extra_id_0> wëdowizną z Hollywood <extra_id_1>
Palisada – bëła elementã dôwny òbarny bùdowniznë w pòstacje ògrodzeniô z drzewnianëch pôlów - zwiksza z òstrima kùncama - wbitëch jeden przë <extra_id_0> na szréj w zemiã.	<extra_id_0> drëdżim, prosto abò <extra_id_1>
Banan - roscëna z rodzënë bananowców, je <extra_id_0> zortów.	<extra_id_0> ich kòle 80 <extra_id_1>
Wspòmink ò Szëmónie Cyrenejczikù je w <extra_id_0> 27,32; Mk 15,21 i Łk 23,26.	<extra_id_0> trzech Ewanieliach: Mt <extra_id_1>
Pò II <extra_id_0> òstała wëswiãconô jakno katolëcczi kòscół.	<extra_id_0> swiatowi wòjnie swiątnica <extra_id_1>
Zachë nôùkòwé Cénôwa ùwôżôł sobie baro ë m.jin. òd 1853 r. do smiercë béł nôleżnikã <extra_id_0> dlô Młodzëznë Zapôdnëch Prës, płacącë dosc wiôldżé dëtczi na sztipendë dlô biédnëch ùczniów ë sztudérów.	<extra_id_0> Towarzëstwa Nôùkòwé Pòmòcë <extra_id_1>
Związk tëch zjawiskow tłumaczi <extra_id_0> litosferë.	<extra_id_0> teòriô tektoniczi płitów <extra_id_1>
Biwało tak, że stôré pògańsczé wierzenia i <extra_id_0> z chrzescëjańsczima.	<extra_id_0> òbrzãdë zléwałë sã <extra_id_1>
Nôjôzd w Krojantach béł brëkòwany w nazistowsczi propagandze dlô wësënieniégò technologòwi <extra_id_0> Pòlską.	<extra_id_0> przemòdżi Miemiecczi nad <extra_id_1>
Chtëż <extra_id_0> zapłacze w żłobie, a chto, chto?	<extra_id_0> o ti dobie <extra_id_1>
Je to 998 rok naszi erë (pò narodzenim Christusa), 998. rok <extra_id_0> rok X stolatégò, 8. rok 10-égò dzesãcolecô X stolatégò.	<extra_id_0> pierszégò tësąclecégò, 98. <extra_id_1>
Mòkszónie (mòkszóńsczi jãzëk: <extra_id_0> etnicznym karnã, aùtochtónicznym lëdztwã òbéńdë strzédny Wòłdżi, chtërnô mieszkô w Mòrdowsczi (	<extra_id_0> Мокшет) są ùgrofińsczim <extra_id_1>
Krëpë – jadalné semiona zbòżów abò zbòżów rzekòmëch, czãsto w letkò rozdrobniony pòstacëji (le nié tak baro jak mąka) <extra_id_0> cwiardi łusczi.	<extra_id_0> abò blós pòzbawiony <extra_id_1>
Do <extra_id_0> 42 dniów.	<extra_id_0> kùńca roku je <extra_id_1>
Cezar rozgòrzony, ale liczącë sã z ùwôżanim Katarzënë, zwòłôł wiôldżé zéńdzenié <extra_id_0> kraju.	<extra_id_0> filozofów z całégò <extra_id_1>
Òn je wëprzédniony przëznôwóną przez Karno <extra_id_0> Stolema (1990) za kôzania pò kaszëbskù.	<extra_id_0> Sztudérów Pòmòraniô Medaliã <extra_id_1>
Ji chłop <extra_id_0> i òd 2015 je E. Levchenko.	<extra_id_0> w latach 2004–2008 <extra_id_1>
Na kaszëbsczich zemiach, jaczé òstałë w grańcach Miemców, widzec <extra_id_0> kaszëbskòscë.	<extra_id_0> bëło copanié sã <extra_id_1>
Zwëczajnô leszczëna (Corylus avellana L.) – <extra_id_0> z rodzëznë brzózkòwatëch (Betulaceae Gray).	<extra_id_0> to je czerz <extra_id_1>
Niechtërné <extra_id_0> stóni kòl kòniów.	<extra_id_0> lubiłë mieszkac w <extra_id_1>
Pierwim Eùropejczikã, chtëren <extra_id_0> Nowégò Jorkù béł Giovanni da Verrazzano w 1524 rokù.	<extra_id_0> nawiedzył òbéńdã przińdnégò <extra_id_1>
Julia Roberts (prôwdzëwé miono <extra_id_0> (ùr.	<extra_id_0> Julie Fiona Roberts), <extra_id_1>
W <extra_id_0> tzw.	<extra_id_0> wielnëch wëtopiszczach wëstãpiwają <extra_id_1>
Szwedzkô jarzbina (Sorbus intermedia) – <extra_id_0> różowatëch.	<extra_id_0> drzéwiã z rodzëznë <extra_id_1>
W całim <extra_id_0> że wôrtosc sëłë je stałô.	<extra_id_0> tim dzélu zakòdómë, <extra_id_1>
Pùrcel - (pol. pączek) pùlchné <extra_id_0> pszény mączi.	<extra_id_0> młodzewi kùszk z <extra_id_1>
Ten ôrt lëdzy nie jimô sã niżódny ùtcëwi <extra_id_0> w czôrnëch mëslach i roji ò tajemnëch szëkach czarodzejnëch.	<extra_id_0> robòtë, le brzątwi <extra_id_1>
Medicyna je ùczbą jakô òbjimô <extra_id_0> zdrowim ë chòroscach, jich lékarzenim ë zapòbieganim.	<extra_id_0> całosc wiédzë ò <extra_id_1>
Je to 1800 rok naszi erë (pò <extra_id_0> rok drëdżégò tësąclecô, 100. (i slédny) rok XVIII stolatégò, 10. rok 10-égò dzesãcolecô XVIII stolatégò.	<extra_id_0> narodzenim Christusa), 800. <extra_id_1>
Chojnice ; <extra_id_0> Kaszubsko-Pomorskie, 1984, s. 285.	<extra_id_0> Gdańsk : Zrzeszenie <extra_id_1>
Dosc tich pólniców rosce m. jin. w kaszëbsczëch <extra_id_0> ale òd maja je mòże ju nalezc.	<extra_id_0> stronach òb lato, <extra_id_1>
Do dzysô nie jistnieje jednô, <extra_id_0> matematiczi.	<extra_id_0> òglowò akceptowónô definicëjô <extra_id_1>
"Złowioné <extra_id_0> tołmaczënk z pòlsczégò na kaszëbsczi jegò legendë.	<extra_id_0> żëcé" (2016) - <extra_id_1>
Dorôstajó <extra_id_0> żëca.	<extra_id_0> w 2-3 rokù <extra_id_1>
Malëne to <extra_id_0> mòże bëc ùprôwióno prawie we wszëtczich ògardach.	<extra_id_0> zelonô niskô roscëna,chterna <extra_id_1>
Rapòrt stôł sã szerok znóny w <extra_id_0> béł zwëskóny w wiele jinszich słowarzach.	<extra_id_0> nôùkowim swiece i <extra_id_1>
W ceńtrum Smażëna zaòstôł sã 19-stalatny dwór (dzysô je tuwò Òstrzódk <extra_id_0> Lëdzy).	<extra_id_0> Rehabilitacje dlô Ùzależnionëch <extra_id_1>
Chòcaż <extra_id_0> òdjimków nié òstało òpublikowónych, Norma Jean zdecydowała sã òdejsc z fabryczi i rozpòczãc rabòtã jakno mòdelka.	<extra_id_0> niżôdne z jej <extra_id_1>
Je to 909 rok naszi erë (pò narodzenim Christusa), <extra_id_0> tësąclecégò, 9. rok X stolatégò, 9. rok 1-égò dzesãcolecô X stolatégò.	<extra_id_0> 909. rok pierszégò <extra_id_1>
Sprôwné grańce nie pòkrëwają sã równak z <extra_id_0> pòlsczim, ani w miemiecczim pòjimanim.	<extra_id_0> historëcznyma ani w <extra_id_1>
Pierszi faraon Narmer sparłãczeł <extra_id_0> Egipt w jedne państwò i ùsôdzył pierszą faraonską dinastiã Egiptu.	<extra_id_0> Dólni i Górni <extra_id_1>
Le 200 <extra_id_0> tej mùżdżówki.	<extra_id_0> lagrowëch ocalało z <extra_id_1>
Tu ùrodzył sã <extra_id_0> biskùp.	<extra_id_0> Jerzi Jeschke - <extra_id_1>
Mô téż <extra_id_0> zdrzél, a nié jak żnija knôdni.	<extra_id_0> pòwieczi i òkrãgłi <extra_id_1>
Thomas <extra_id_0> 1505 rokù, ùm.	<extra_id_0> Kantzow (ùr. kòl <extra_id_1>
W 1981 <extra_id_0> wiérztów "Mamota".	<extra_id_0> r. wëda zbiérk <extra_id_1>
Aleksander Hilferding <extra_id_0> ùczałim.	<extra_id_0> (1831-1872) béł rusczim <extra_id_1>
W Pòmòrsce i Kaszëbsce grif je òd XII wiekù, ale òstateczno za <extra_id_0> gò Aleksander Majkòwsczi.	<extra_id_0> herb Kaszëb ùznôł <extra_id_1>
W Nôrodnëm Parkù „Vorpommersche Boddenlandschaft” mòżnô òbaczëc ten proces: półòstrów <extra_id_0> trzema òstrowama Fischland, Darß ë Zingst, a terô stãpniowò zamëkô zatokã Darß-Zingster Boddenkette.	<extra_id_0> Fischland-Darß-Zingst béł nonej <extra_id_1>
Karë są <extra_id_0> ùchwëtë, przë pòmòcë chtërnëch ùnôszô sã je i pchô, czasã są téż cygniãté.	<extra_id_0> wëpòsażóné w dwa <extra_id_1>
Bãdze to 2020 rok naszi <extra_id_0> Christusa), 20. rok trzecégò tësąclecô, 20. rok XXI stolatégò, 10. rok 2-égò dzesãcolecô XXI stolatégò.	<extra_id_0> erë (pò narodzenim <extra_id_1>
Je to 1814 rok naszi erë (pò narodzenim Christusa), 814. rok drëdżégò tësąclecô, 14. <extra_id_0> 4. rok 2-égò dzesãcolecô XIX stolatégò.	<extra_id_0> rok XIX stolatégò, <extra_id_1>
W kùńcu 16. stalatégò Lewino bëło ju czësto szlachecczé, a do majątkù słëchałë pùstczi <extra_id_0> karczma, młin w Ząblewie, a téż fòlwark Léòbòra, dze fùnksnérowa hëta szkła.	<extra_id_0> Rosochë, dze bëła <extra_id_1>
Kaszëbskô Bróma <extra_id_0> Dólnégò Reduńsczégò Jezora.	<extra_id_0> òddzeliwô gò òd <extra_id_1>
Kòl niegò <extra_id_0> kòscół.	<extra_id_0> krótkò je drëdżi <extra_id_1>
Nôbòkadniészi stón (szlachta) miôł czerwioné skrzënie, mieszczani ë biédniészô szlachta czerwioné ë zeloné, <extra_id_0> przëstrojiwôł kòfrë mòdrą farwą.	<extra_id_0> a nôbiédniészi lud <extra_id_1>
W 1961 rokù, <extra_id_0> Planowoniô i Architekturë Wsë.	<extra_id_0> ùkùńczëł Pòdiplomòwi Studium <extra_id_1>
Zwëczajny skąks (Mephitis mephitis) <extra_id_0> ôrt suska z rodzëznë skąksowatëch.	<extra_id_0> - to je <extra_id_1>
Strzébrznô akacjô (Acacia <extra_id_0> je ôrt roscënë z rodzëznë bòbòwatëch (Fabaceae).	<extra_id_0> dealbata) – to <extra_id_1>
Kùńcził Ùniwersytet w Króléwcu, w tim <extra_id_0> 1798.	<extra_id_0> miesce mieszkôł do <extra_id_1>
Òn mô prawò pisac w protokole <extra_id_0> cos bôczenié.	<extra_id_0> i dac na <extra_id_1>
W maju 1950 r. Schuman w wespółrobòce z Jeanã Monnetã i kanclerzã <extra_id_0> doprowadzył do pòrozmieniô midzë Francją a Niemcama w sprawie wspólnégò zarządzywaniô przemysłama stalowim i wãglowim na terenie Zôgłãbiô Ruhrë.	<extra_id_0> Niemców Kònradã Adenauerã <extra_id_1>
Pòzwë òpôdënków: <extra_id_0> dôka, mżëczka, grôd, kùrzatwa, żłódz, rosa.	<extra_id_0> deszcz, plësk, sniég, <extra_id_1>
Czëdës <extra_id_0> kùńc zëmë, pòczątk zymkù.	<extra_id_0> tego dnia swiãtowano <extra_id_1>
Biwô téż, że òrganmésterowie nazéwają pòzytiwem sekcjã jakô je ùmieszczonô bënë główné <extra_id_0> òdpòwiedającą pòzytiwòwi pòd wzglãdem dispòzicjów.	<extra_id_0> szafë òrganowi, ale <extra_id_1>
Kòmisjô <extra_id_0> Człowieka – to je jedna ze sztabilnëch sejmòwëch kòmisjów.	<extra_id_0> Sprawiedlëwòtë i Prawów <extra_id_1>
Szpòrtowé klubë - Nôwikszim balowim klubã je FC Barcelona, chtërny pòwstôł w 1899 r. i béł <extra_id_0> Szpanii, 11 razy dobëwca Superpùchara Szpanii, a 26 razy dobëł Pùchar Szpanii.	<extra_id_0> wiele razy méstrã <extra_id_1>
Równak dlô niegò <extra_id_0> Ksãżëca widzawné są czãscy niżle zacmieniô Słuńca.	<extra_id_0> place òbserwacji zacmieniô <extra_id_1>
Jamo wchòdzą w złożënã szlabizogramów, <extra_id_0> ë samòzwãkòwich lëter dającëch jedną szlabizã.	<extra_id_0> czëlë sparłãczeniô spółzwãkòwich <extra_id_1>
Pełnił różné funkcje na dworze księca sasko- weimarsczcego, dochodząc do <extra_id_0> Finansów.	<extra_id_0> randżi prezydénta Izby <extra_id_1>
Bzdëcha (Artemisia campestris) <extra_id_0> roscëna z rodzëznë astrowatëch (Asteraceae).	<extra_id_0> – to je <extra_id_1>
Kòmbinézón – to je wiérzchny <extra_id_0> òbkriwô srąb, rãce i nodżi.	<extra_id_0> jednodzélowi òbleczënk, chtëren <extra_id_1>
Cytrónowô plëszka (Motacilla <extra_id_0> ptôch z rodzëznë plëszkòwatëch.	<extra_id_0> citreola) – môłi <extra_id_1>
Zwëczajnô słowiczëna (Berberis vulgaris L.) <extra_id_0> ôrt krza z rodzëznë słowiczënowatëch (Berberidaceae Juss.).	<extra_id_0> - to je <extra_id_1>
Takô <extra_id_0> przez Catharine Beecher.	<extra_id_0> ùdba rozszérzwionô òstała <extra_id_1>
Tak mòże rzec, <extra_id_0> wielestarnowi artista.	<extra_id_0> że to béł <extra_id_1>
Ròbòta ni mòżé bëc jino brônu pòd <extra_id_0> leno mùszi trôktowac człowieka jakò subiektowi.	<extra_id_0> ùwagã jakò óbiektwi <extra_id_1>
Òna mia ùstalëc pòzwë zamieszkałëch <extra_id_0> wiele razy zmienic niemiecczé na pòlsczé.	<extra_id_0> òbiektów i fizjograficzëch, <extra_id_1>
Niechtërné sztëczi mògą zëmòwac w <extra_id_0> z wiksza kòl składowisków smieców abò jinszëch môlów bòkadnëch w jedzenié.	<extra_id_0> Strzédny Eùropie, ale <extra_id_1>
Francëszk miono germańsczé Frank - <extra_id_0> ùrodzóny.	<extra_id_0> wòlny, człowiek wòlno <extra_id_1>
Crone, Coronowo 1796-1802 <extra_id_0> Crone an der Brahe, Krone a. Brahe; pòl.	<extra_id_0> Koronowo, Polnisch Crone, <extra_id_1>
Terminu tegò ùżiwô <extra_id_0> òkreslenié fòrm terenu postał ich bez dzałanlosc wulkanu, chòc barżi pòprawné są taczé terminë jak góra wulkanicznô, stożk wùlkaniczny, kòpùła wùlkanicznô czë wùlkan tarczowi.	<extra_id_0> sã téż jakò <extra_id_1>
Lëdztwò <extra_id_0> mieszkańców.	<extra_id_0> gardu: 33 460 <extra_id_1>
Gdańsk <extra_id_0> Oddział Miejski, 1989, ss.	<extra_id_0> : Zrzeszenie Kaszubsko-Pomorskie <extra_id_1>
Czedës òbstrojënczi na dance bëłë do jedzeniô np: òrzechë, jabka i <extra_id_0> téż swiéczczi.	<extra_id_0> kùszczi, ale bëłë <extra_id_1>
Tu w <extra_id_0> 150 lëdzy.	<extra_id_0> 2008 rokù mieszkało <extra_id_1>
W nordicczim epòse Edda je mòżna przeczëtac, że wino to je napitk nieùmiérnych bògów a piwò słëchającë <extra_id_0> smiertelnych.	<extra_id_0> je do swiata <extra_id_1>
W <extra_id_0> spiéwónczi bëłë na piérszich môlach swiatowëch lëstów nôwiãkszich hitów.	<extra_id_0> pòstãpnëch latach ji <extra_id_1>
Òs negò òwalu przëkëwô <extra_id_0> Zwartnikã Kòzorożëca.	<extra_id_0> sã wnetka ze <extra_id_1>
Mòże nadôwac, <extra_id_0> pakietama.	<extra_id_0> transmitowac i czérowac <extra_id_1>
Pòlemikã móże <extra_id_0> teritorialnégò òbjimù Kaszëbów.	<extra_id_0> rodzëc sprawa teroczasnégò <extra_id_1>
Òn pòetickò <extra_id_0> rokù.	<extra_id_0> zadebiutowôł w 1966 <extra_id_1>
Òkreslenié 'gitara <extra_id_0> ùżiwóné w òdniesenim do elektriczny wersji tegò jinstrumentu.	<extra_id_0> basowô' nôczãscy je <extra_id_1>
Je <extra_id_0> wies.	<extra_id_0> to tipicznô gbùrskô <extra_id_1>
Widzec je, że biwało tak, <extra_id_0> wierzenia i òbrzãdë zléwałë sã z chrzescëjańsczima.	<extra_id_0> że stôré pògańsczé <extra_id_1>
Zmùszëło to szlamùjącą z nôdrobniészich piôsków i rzëcznech mùłów, jaczé tworzą <extra_id_0> madów.	<extra_id_0> dzysô szëchtã arastnëch <extra_id_1>
Dłùgòta <extra_id_0> ok.	<extra_id_0> cała <extra_id_1>
Je to 1834 rok naszi erë (pò narodzenim Christusa), 834. <extra_id_0> 34. rok XIX stolatégò, 4. rok 4-égò dzesãcolecô XIX stolatégò.	<extra_id_0> rok drëdżégò tësąclecô, <extra_id_1>
Grôd czasa je le wiôlgòscë <extra_id_0> mòże bëc téż wiôldżi jak kùrze jaja abò jisz wikszi.	<extra_id_0> zôrna grochù, ale <extra_id_1>
Aktiwnosc <extra_id_0> z czasã.	<extra_id_0> wùlkanicznô zmieniwô sã <extra_id_1>
Je redaktorã <extra_id_0> Zemia”.	<extra_id_0> telewizyjnégò magazynu “Rodnô <extra_id_1>
Pòpùlacje <extra_id_0> Pôłniowi Africe (na pôłnié òd Saharë).	<extra_id_0> pôłniowo-eùropejsczé zëmùją w <extra_id_1>
Zwëczajnô macerzónka (Thymus pulegioides L.) – <extra_id_0> roscënë z rodzëznë głëszkòwatëch (Lamiaceae).	<extra_id_0> to je ôrt <extra_id_1>
Ód 1900, pòblikùòjącë <extra_id_0> felietonów pòd titlã Dzecë i wëchòwanié, zaczął ùżëwac pòwszechno znónégò pseùdonimù „Janusz Kòrczôk“.	<extra_id_0> w „Wãdrowcu“ cykl <extra_id_1>
Je to 1812 rok <extra_id_0> narodzenim Christusa), 812. rok drëdżégò tësąclecô, 12. rok XIX stolatégò, 2. rok 2-égò dzesãcolecô XIX stolatégò.	<extra_id_0> naszi erë (pò <extra_id_1>
Pierszé wiadło ò wsë, jaczi <extra_id_0> w fòrmie "Poblocz" pòchôdô z 1401 rokù.	<extra_id_0> pòzwã pòdónô bëła <extra_id_1>
Spód ùsôdu ny <extra_id_0> dzéle herecyńsczich ë kaledońsczich górotworów (Zôpadné ë Pòrénkówé Sudetë, Górë Swiãtokrziżewé).	<extra_id_0> platfòrmë pòkôzëją sã <extra_id_1>
Piôskòwi charzt (Carex arenaria) - to je ôrt <extra_id_0> Cyperaceae.	<extra_id_0> roscënë z rodzëznë <extra_id_1>
Po wybuchu II swiatowô wòjny z polecenia biskupa Michała Kozala ùrywał sã <extra_id_0> wsë Stanisławka w wòjewòdztwie lùbelsczim.	<extra_id_0> przed Gestapo we <extra_id_1>
Peperlëszczi roscą <extra_id_0> jiglënowëch lasach, w grëpach ë są rozmaiti wiôlgòscë.	<extra_id_0> w lëscatëch ë <extra_id_1>
W Jastrową <extra_id_0> Mszã Sw.	<extra_id_0> Niedzelã jidzemë na <extra_id_1>
Snieżélc – <extra_id_0> ze sniegù.	<extra_id_0> to je figura <extra_id_1>
Tu bëło wiele wôżnëch zetkaniów <extra_id_0> historië Karna, ale całégò Zrzeszeniégò.	<extra_id_0> nié leno w <extra_id_1>
Udo Schnelle “The History and Theology of the New Testament Writings”, p. 259 Tradicjò chrzescëjańskô sygającô pòłowë II <extra_id_0> aùtorstwò trzecy Ewanielië i Dzejów Apòstolsczich Łukaszowi, towarzëszowi misyjnych wanogów sw.	<extra_id_0> wiekù n.e. przëpisëje <extra_id_1>
Barô wôżny môl zajimają téż <extra_id_0> piekłi ë gòtowóné.	<extra_id_0> rëbë z rostu, <extra_id_1>
Turistika <extra_id_0> wszëtczim nad sztrądã Bôłtu, ale wiele turistów przëcygają téż pòjezérza ë niechtërné gardë, np.	<extra_id_0> rozwijô sã przede <extra_id_1>
Òd <extra_id_0> to pòliticzné a kùlturowé centrum nordowò-zôpadni Kòreji.	<extra_id_0> XVII s. P'yŏngyang <extra_id_1>
Zakrzewò bëło ricersczim <extra_id_0> familie Zakrzewsczich.	<extra_id_0> dobrã ë gniôzdã <extra_id_1>
Terô warô szczépiónkòwô kampaniô WHO, żebë czësto wëeliminowac òdrã, chtërna mòże <extra_id_0> do ùtratë słëchù ù dzecy.	<extra_id_0> czasã nawetka doprowadzëc <extra_id_1>
Żebë zmiészëc <extra_id_0> (miecz).	<extra_id_0> drif miałë szwerdã <extra_id_1>
Òn <extra_id_0> rokù.	<extra_id_0> je òd 1990 <extra_id_1>
Narychtowóny elementë najrychli sóm naklejóny na zdobioną pòwierzchniã tak, że pòwierzchnia pasyka je <extra_id_0> nié prostopadłô.	<extra_id_0> w stosunkù do <extra_id_1>
Domôcô jabłónka (Malus domestica Borkh.) - to je roscëna <extra_id_0> dwóch ôrtów jabłónków z rodzëznë różowatëch (Rosaceae Juss.	<extra_id_0> - miészańc - <extra_id_1>
Szczotecznik (Solidago L.) - to je <extra_id_0> rodzëznë astrowatëch.	<extra_id_0> szlach roscënów z <extra_id_1>
Gôdëją <extra_id_0> czerwińca.	<extra_id_0> òd stëmiannika do <extra_id_1>
Potemu wnetk tzrë lata <extra_id_0> ostôwôł on w Rzimie jako sôdzewi.	<extra_id_0> (61-63; Dz 28,30) <extra_id_1>
Juwerno jak jinszi <extra_id_0> je w Pòlsce scësłą òchroną.	<extra_id_0> gatënczi żab òbjãta <extra_id_1>
Ji kòscół parafialny je <extra_id_0> mòdło, òn nie béł z pòczątkù katolëcczi.	<extra_id_0> zbùdowóny na neogòticczé <extra_id_1>
Bruny miedwiédz <extra_id_0> to je ôrt miãsojôdnégò suska z rodzëznë miedwiedzowatëch (Ursidae).	<extra_id_0> (Ursus arctos) – <extra_id_1>
Azymùt je nórtã zamkłim midze nordowym dzélem <extra_id_0> gwësnym czierunkã równiszczë.	<extra_id_0> półnika òdnieseniô, a <extra_id_1>
Grecczi słowò kanón òznôczô strzëna, chternô służëła za miarã, <extra_id_0> - regla, prowadnik pòstãpòwania, wiarë.	<extra_id_0> stąd dalszé znaczenié <extra_id_1>
Na Ewanielëją Jana skłôdają sę, w całoscë wzyc, opisë cëdów Jezësa („knéga znaków” - dzélëczi: 1-12) ë <extra_id_0> („knéga męczi” - dzélëczi: 13-21).	<extra_id_0> dzeje Jego męczi <extra_id_1>
Zmienił òn <extra_id_0> to pòzdrzatk ju czile lat pòzdze Friedrich Lorentz, Slovinzisches Wörterbuch, I,II St.	<extra_id_0> równak swój na <extra_id_1>
Do nowich zwëków jaczé parłãczą sã z przëwitônim pierwszégò <extra_id_0> zarëchòwac ùcek ùczniów ze szkòłë (lóprowanié).	<extra_id_0> dnia zymkù mòże <extra_id_1>
W Azëji mieszkô <extra_id_0> lëdzy, co je kòl 60% lëdzy na swiece (felëje pòdôwkòw ò azjëtycczim dzélu Ruskô).	<extra_id_0> kòle 3,5 mld <extra_id_1>
Słowiańsczé <extra_id_0> jãzëczi.	<extra_id_0> <extra_id_1>
Znak 人 czëtô sã saram in (사람 인), <extra_id_0> òznôczô òsoba a in to zwãk negò znakù.	<extra_id_0> ga samò saram <extra_id_1>
Zwëczajny pòdwiôd (Gryllotalpa gryllotalpa) <extra_id_0> ôrt òwada z rodzëznë pòdwiôdowatëch (Gryllotalpidae).	<extra_id_0> - to je <extra_id_1>
Zdrzi w lewò, ógón <extra_id_0> nogoma.	<extra_id_0> mô zwiniãti midzë <extra_id_1>
Je to 1409 rok naszi erë (pò narodzenim Christusa), <extra_id_0> tësąclecô, 9. rok XV stolatégò, 9. rok 1-égò dzesãcolecô XV stolatégò.	<extra_id_0> 409. rok drëdżégò <extra_id_1>
Przełómienim w ji żëcym béł rok 1919, czedë pisôrka nawiąza kòńtakt z Heléną Radwanową - redachtorką "Płomyka", co sprawiło, że Maria Kòwnackô zaczãła pisac artikle do cządników dlô dzecy, jaczé wëdôwóné <extra_id_0> Księgarnię.	<extra_id_0> bëłë bez Naszą <extra_id_1>
Wkół Plutona krążi co nômni 5 ksãżëców, z chtërnëch jeden (Charon) <extra_id_0> na pòłowã mniészą òd samégò Plutona.	<extra_id_0> mô strzédnicã leno <extra_id_1>
Nerwné rëszenié - to je bòlącé krzélowégò mlécza <extra_id_0> krëwi i pòmałé mòże bëc bicé serca.	<extra_id_0> z môłim cësnienim <extra_id_1>
W Pòlsce òd 1958 rokù tegò òbrzészkù ni ma, równak <extra_id_0> przez pòla gbùr mùszi uprawiac.	<extra_id_0> rowë, co jidą <extra_id_1>
Wiôldżi òwadë i <extra_id_0> krãgòwce.	<extra_id_0> jich larwë, mnijszi <extra_id_1>
Mała Encyklopedia Powszechna PWN <extra_id_0> môłô pòlskô pòwszechnô encyklopediô wëdónô w rokù 1970 we Warszawie.	<extra_id_0> – to je <extra_id_1>
Szczelësc (łac. mandibula) – to je pòjedinczi, <extra_id_0> czërzepù człowieka i zwierzów – wiele razy òna biwô zwónô szczãką (dólną).	<extra_id_0> rëszny gnôt szkeletu <extra_id_1>
Jignacy Biuletin Radzëznë Kaszëbszégò Jãzëka 2008, K-PZ Gduńsk <extra_id_0> Szutenberg (ùr.	<extra_id_0> 2008, s. 46 <extra_id_1>
Gò <extra_id_0> zgrzewac.	<extra_id_0> mòże <extra_id_1>
W <extra_id_0> Blizów – bezaktiwnô bliza.	<extra_id_0> jedny je Mùzeùm <extra_id_1>
Do <extra_id_0> 51 dniów.	<extra_id_0> kùńca roku je <extra_id_1>
Józefa Oblubieńca, gdze nastãpnié òdprawióna òstała <extra_id_0> przewodnictwem kard.	<extra_id_0> msza żałobna pòd <extra_id_1>
Drobnokwiatowô wika <extra_id_0> maju.	<extra_id_0> kwitnąc mòże w <extra_id_1>
Ji <extra_id_0> pestkówce.	<extra_id_0> brzadem są <extra_id_1>
Ùpiekłé <extra_id_0> cëkrem.	<extra_id_0> ruchôcze pòsëpùje są <extra_id_1>
Na zemi <extra_id_0> pòwstac Rummelsburg, to je Miastkò.	<extra_id_0> dóny Rumlowi miôł <extra_id_1>
W swòjim nôùczanim <extra_id_0> człowieka.	<extra_id_0> wcyg pòdczorchiwôł pòczestnotã <extra_id_1>
Mòrës <extra_id_0> syn.	<extra_id_0> (Coloeus monedula <extra_id_1>
Jégò <extra_id_0> nalezc.	<extra_id_0> zôchòwa je drãgò <extra_id_1>
Wôżny <extra_id_0> próg Nowégò Rokù, miec zapas pieczonégò chleba,żebë gò nigdë nie felowało.	<extra_id_0> je żebë przekrôczając <extra_id_1>
Wëstãpùje <extra_id_0> południowej cządze krója.	<extra_id_0> przede wszëtczim w <extra_id_1>
